Channel1_Column3,Channel2_Column3,Channel3_Column3,Channel4_Column3,Channel5_Column3,Channel6_Column3
-0.004909,-0.000152,-0.008355,0.013483,0.016333,0.014594
-0.004693,-0.000747,-0.008716,0.014077,0.016515,0.014887
-0.004191,-0.001416,-0.009078,0.014597,0.016242,0.015033
-0.003903,-0.002755,-0.00962,0.015562,0.015878,0.015253
-0.003616,-0.003424,-0.009891,0.015934,0.015424,0.01518
-0.003041,-0.004093,-0.010072,0.016305,0.013968,0.015033
-0.002754,-0.004763,-0.010524,0.016676,0.013059,0.014594
-0.002395,-0.006101,-0.010615,0.016825,0.012058,0.014301
-0.001749,-0.006696,-0.010795,0.016899,0.009966,0.013935
-0.001318,-0.007291,-0.010976,0.01675,0.008784,0.012983
-0.000959,-0.008481,-0.010976,0.016676,0.007692,0.012397
-0.000169,-0.009001,-0.010976,0.016453,0.005418,0.011812
0.000191,-0.009522,-0.010886,0.015859,0.004327,0.01064
0.000622,-0.01034,-0.010795,0.015488,0.003144,0.009908
0.001412,-0.010712,-0.010615,0.015042,0.002053,0.009249
0.001843,-0.011083,-0.010343,0.014522,5.2e-05,0.007931
0.002202,-0.01153,-0.010072,0.013334,-0.000767,0.007272
0.00292,-0.011678,-0.009801,0.012666,-0.001676,0.00654
0.003351,-0.011753,-0.00962,0.011997,-0.003314,0.005881
0.00371,-0.011753,-0.008897,0.010363,-0.004041,0.004709
0.004069,-0.011604,-0.008626,0.009472,-0.004678,0.004197
0.004787,-0.011455,-0.008174,0.008581,-0.00577,0.003684
0.005075,-0.010935,-0.00727,0.006724,-0.006133,0.002806
0.005434,-0.010563,-0.006818,0.005759,-0.006588,0.002366
0.006008,-0.010117,-0.006366,0.004868,-0.007043,0.002
0.006224,-0.009001,-0.005191,0.002937,-0.007225,0.001268
0.006439,-0.008406,-0.004467,0.002046,-0.007225,0.000902
0.00687,-0.007737,-0.003835,0.00108,-0.006952,0.000609
0.006942,-0.006324,-0.003202,-0.000777,-0.006679,9.6e-05
0.007086,-0.005506,-0.001665,-0.001668,-0.006315,-0.000123
0.007158,-0.004614,-0.000851,-0.002559,-0.005315,-0.000343
0.007229,-0.002829,-3.8e-05,-0.004267,-0.004678,-0.000563
0.007301,-0.001937,0.00177,-0.005158,-0.004041,-0.000709
0.007229,-0.00097,0.002674,-0.005975,-0.002586,-0.000782
0.007229,0.001037,0.003669,-0.007535,-0.001858,-0.000782
0.007229,0.002079,0.005838,-0.008203,-0.001222,-0.000709
0.007158,0.00312,0.006833,-0.008946,-3.9e-05,-0.000563
0.007086,0.004086,0.008008,-0.010134,0.000507,-0.000416
0.007086,0.006094,0.010268,-0.010654,0.00087,-0.000343
0.007158,0.007061,0.011443,-0.0111,0.001598,-0.000196
0.007158,0.007953,0.012618,-0.011842,0.00178,0.00017
0.007229,0.009663,0.015059,-0.01214,0.001962,0.000316
0.007373,0.010481,0.016234,-0.012362,0.001962,0.000463
0.007445,0.011151,0.0175,-0.012511,0.00178,0.000829
0.007589,0.012489,0.01985,-0.012511,0.001689,0.000975
0.00802,0.013158,0.021025,-0.012511,0.001507,0.001048
0.008307,0.013679,0.02211,-0.012437,0.001052,0.001268
0.008594,0.0142,0.02437,-0.012214,0.000688,0.001341
0.009241,0.015018,0.025364,-0.012065,0.000507,0.001414
0.0096,0.015464,0.026359,-0.011842,-3.9e-05,0.001414
0.010031,0.015761,0.028257,-0.011471,-0.000221,0.001488
0.010462,0.016356,0.029071,-0.011174,-0.000494,0.001414
0.011395,0.016579,0.029794,-0.010951,-0.000949,0.001341
0.011898,0.016802,0.03106,-0.010357,-0.001131,0.001268
0.012401,0.017174,0.031512,-0.009986,-0.001222,0.001268
0.013478,0.017323,0.031783,-0.009614,-0.001404,0.001048
0.013981,0.017397,0.032144,-0.008798,-0.001404,0.000829
0.014484,0.01762,0.032054,-0.008278,-0.001404,0.000755
0.015489,0.01762,0.031873,-0.007684,-0.001313,0.000316
0.015992,0.017695,0.03106,-0.006421,-0.001222,9.6e-05
0.016495,0.017769,0.030517,-0.005753,-0.000858,-0.000123
0.016926,0.017769,0.029884,-0.004936,-0.000585,-0.000709
0.017788,0.017843,0.028167,-0.003227,-0.000312,-0.001002
0.018219,0.017843,0.027172,-0.002336,0.000325,-0.001368
0.018578,0.017843,0.026178,-0.001371,0.000688,-0.002027
0.019152,0.017843,0.024008,0.000709,0.001052,-0.002393
0.019368,0.017918,0.022924,0.001823,0.001416,-0.002686
0.019655,0.017918,0.021839,0.003011,0.002326,-0.003345
0.019871,0.017843,0.020754,0.005313,0.00278,-0.003638
0.019942,0.017769,0.018494,0.006502,0.003144,-0.003931
0.019942,0.017695,0.017409,0.00769,0.004054,-0.004443
0.019871,0.01762,0.016415,0.009844,0.0046,-0.004663
0.019655,0.017323,0.014426,0.010883,0.005054,-0.004809
0.019512,0.0171,0.013432,0.011775,0.005873,-0.005102
0.018937,0.016802,0.012528,0.013334,0.006328,-0.005175
0.018578,0.016133,0.010629,0.013928,0.006692,-0.005249
0.018147,0.015836,0.009816,0.014374,0.007237,-0.005468
0.017213,0.015315,0.008912,0.014745,0.007419,-0.005542
0.016639,0.014348,0.007285,0.015042,0.007601,-0.005615
0.015992,0.013753,0.006561,0.015042,0.007601,-0.005615
0.014699,0.013158,0.005748,0.014894,0.00751,-0.005761
0.013981,0.011746,0.004392,0.0143,0.007419,-0.005834
0.013191,0.011002,0.003669,0.01378,0.006964,-0.005834
0.011611,0.010258,0.003036,0.013186,0.006692,-0.005908
0.010749,0.008622,0.00177,0.011626,0.006328,-0.005908
0.009815,0.007804,0.001047,0.010735,0.005509,-0.005834
0.00802,0.006986,0.000505,0.009695,0.005145,-0.005761
0.007014,0.006094,-0.000761,0.007467,0.004691,-0.005761
0.006008,0.004384,-0.001394,0.006279,0.003599,-0.005688
0.003854,0.003566,-0.002027,0.005016,0.003053,-0.005542
0.002776,0.002748,-0.003292,0.002417,0.002508,-0.005542
0.001627,0.001112,-0.003925,0.001154,0.001416,-0.005468
-0.000671,0.000294,-0.004467,-0.001445,0.00087,-0.005249
-0.00182,-0.00045,-0.005733,-0.002559,0.000234,-0.005249
-0.00297,-0.001863,-0.006366,-0.003747,-0.000949,-0.005102
-0.005412,-0.002532,-0.006908,-0.005901,-0.001586,-0.004956
-0.006633,-0.003201,-0.008083,-0.006941,-0.002222,-0.004883
-0.007782,-0.004465,-0.008626,-0.007832,-0.003496,-0.004809
-0.010152,-0.00506,-0.009168,-0.008723,-0.004132,-0.004736
-0.011301,-0.005655,-0.010072,-0.010283,-0.004678,-0.004663
-0.012451,-0.006696,-0.010524,-0.010951,-0.005861,-0.00459
-0.013528,-0.007217,-0.010886,-0.011545,-0.006406,-0.00459
-0.015611,-0.007737,-0.011609,-0.012511,-0.006861,-0.00459
-0.016688,-0.00863,-0.01188,-0.012882,-0.007771,-0.004516
-0.017622,-0.009076,-0.012151,-0.013254,-0.008134,-0.004663
-0.019418,-0.009448,-0.012603,-0.013773,-0.008498,-0.004736
-0.020279,-0.010191,-0.012784,-0.013922,-0.008771,-0.004809
-0.02107,-0.010563,-0.012875,-0.014145,-0.009135,-0.005102
-0.022506,-0.010935,-0.013055,-0.014368,-0.009226,-0.005249
-0.023152,-0.01153,-0.013236,-0.014442,-0.009226,-0.005468
-0.023799,-0.011827,-0.013327,-0.014442,-0.009044,-0.005908
-0.024948,-0.01205,-0.013417,-0.014368,-0.008862,-0.006201
-0.025451,-0.012571,-0.013507,-0.014293,-0.00868,-0.006567
-0.025882,-0.012794,-0.013598,-0.014145,-0.008043,-0.007152
-0.026672,-0.013017,-0.013598,-0.013922,-0.007771,-0.007519
-0.027103,-0.013389,-0.013688,-0.013773,-0.007407,-0.007885
-0.02739,-0.013612,-0.013779,-0.013625,-0.006679,-0.00869
-0.027893,-0.013761,-0.013779,-0.013476,-0.006315,-0.009056
-0.028108,-0.013984,-0.013779,-0.013328,-0.005951,-0.009422
-0.028252,-0.014058,-0.013869,-0.013254,-0.005315,-0.009788
-0.028468,-0.014132,-0.013869,-0.013031,-0.004951,-0.010374
-0.028539,-0.014281,-0.013869,-0.012808,-0.004678,-0.010594
-0.028611,-0.014355,-0.013869,-0.012659,-0.004132,-0.010813
-0.028539,-0.014355,-0.013869,-0.012214,-0.00395,-0.011106
-0.028468,-0.014355,-0.013779,-0.011991,-0.003678,-0.011253
-0.028324,-0.014355,-0.013779,-0.011694,-0.003405,-0.011253
-0.027965,-0.014355,-0.013688,-0.0111,-0.003223,-0.01118
-0.027749,-0.014281,-0.013598,-0.010728,-0.003132,-0.011106
-0.027462,-0.014132,-0.013507,-0.010357,-0.00295,-0.01096
-0.026816,-0.014058,-0.013327,-0.009466,-0.00295,-0.010521
-0.026385,-0.013984,-0.012965,-0.008946,-0.00295,-0.010228
-0.025954,-0.013761,-0.012784,-0.008426,-0.00295,-0.009935
-0.024948,-0.013612,-0.012603,-0.007164,-0.00295,-0.009203
-0.024445,-0.013463,-0.012151,-0.006495,-0.00295,-0.00869
-0.023871,-0.013091,-0.011971,-0.005753,-0.003041,-0.008251
-0.022506,-0.012868,-0.011699,-0.004267,-0.003041,-0.007152
-0.021788,-0.012645,-0.011157,-0.00345,-0.003132,-0.006567
-0.020998,-0.012199,-0.010976,-0.002559,-0.003223,-0.005908
-0.019346,-0.011901,-0.010615,-0.001742,-0.003223,-0.004516
-0.018484,-0.011604,-0.010434,-3.4e-05,-0.003223,-0.003784
-0.01755,-0.011083,-0.009891,0.000857,-0.003314,-0.002906
-0.016616,-0.010786,-0.00962,0.001748,-0.003314,-0.001222
-0.014677,-0.010563,-0.009439,0.003457,-0.003405,-0.000416
-0.0136,-0.009968,-0.008987,0.004274,-0.003587,0.000536
-0.012522,-0.009745,-0.008807,0.00509,-0.003678,0.002366
-0.010368,-0.009448,-0.008626,0.006576,-0.003768,0.003245
-0.00929,-0.008927,-0.008355,0.007319,-0.003768,0.004124
-0.008141,-0.008704,-0.008264,0.007987,-0.003859,0.005808
-0.005843,-0.008406,-0.008174,0.009175,-0.003859,0.006759
-0.004693,-0.00796,-0.008174,0.009695,-0.003859,0.007565
-0.003544,-0.007737,-0.008174,0.010215,-0.003768,0.009103
-0.001102,-0.007514,-0.008174,0.010958,-0.003768,0.009835
0.000119,-0.007068,-0.008355,0.011255,-0.003678,0.010567
0.001268,-0.006845,-0.008445,0.011552,-0.003587,0.011812
0.003782,-0.006696,-0.008535,0.011849,-0.003405,0.012324
0.005003,-0.00625,-0.008807,0.011997,-0.003314,0.01291
0.006224,-0.006101,-0.008897,0.011997,-0.003041,0.013789
0.00881,-0.005953,-0.009078,0.011923,-0.002768,0.014228
0.010102,-0.005804,-0.009259,0.011775,-0.002495,0.014594
0.011395,-0.005432,-0.009349,0.011552,-0.001949,0.01496
0.014053,-0.005283,-0.009349,0.011106,-0.001676,0.015546
0.015418,-0.00506,-0.009349,0.010735,-0.001313,0.015839
0.016782,-0.004688,-0.009349,0.010438,-0.000403,0.016058
0.019512,-0.00454,-0.009259,0.009547,5.2e-05,0.016498
0.020948,-0.004317,-0.008897,0.009101,0.000597,0.016644
0.022385,-0.003796,-0.008626,0.008655,0.001871,0.016864
0.025329,-0.003573,-0.008264,0.007616,0.002599,0.017084
0.026838,-0.003275,-0.00736,0.007021,0.003326,0.01723
0.028418,-0.002532,-0.006818,0.006502,0.004782,0.017303
0.031865,-0.002086,-0.006185,0.005388,0.005509,0.017523
0.033876,-0.00164,-0.005462,0.004868,0.006237,0.017523
0.036103,-0.000598,-0.003654,0.004348,0.007783,0.017596
0.038473,-4e-06,-0.00275,0.003382,0.008511,0.017523
0.043286,0.000666,-0.001575,0.002937,0.009329,0.017523
0.045799,0.002153,0.000957,0.002491,0.010785,0.01745
0.049032,0.002971,0.002313,0.001748,0.011512,0.017303
0.055568,0.003863,0.00394,0.001451,0.012149,0.01723
0.059303,0.005871,0.007285,0.00108,0.013332,0.017084
0.062247,0.006912,0.009183,0.000783,0.013877,0.016864
0.06354,0.008028,0.011172,0.000412,0.014423,0.016717
0.062894,0.010556,0.015511,0.000263,0.015333,0.016571
0.061673,0.01182,0.017861,0.000115,0.015605,0.016278
0.058369,0.013158,0.020393,-3.4e-05,0.015969,0.016058
0.05643,0.016133,0.025726,-3.4e-05,0.016333,0.015912
0.054347,0.01762,0.028528,-3.4e-05,0.016424,0.015546
0.049822,0.019182,0.031512,4e-05,0.016424,0.015399
0.04738,0.022454,0.037568,4e-05,0.016424,0.01518
0.044938,0.024164,0.040552,4e-05,0.016151,0.01474
0.039982,0.025874,0.043625,0.000115,0.015969,0.014521
0.03754,0.027585,0.049953,0.000115,0.015696,0.014228
0.035169,0.0316,0.053117,4e-05,0.015151,0.013789
0.030213,0.034054,0.055739,-0.000182,0.014787,0.013496
0.027771,0.036508,0.059807,-0.000331,0.014423,0.013203
0.025329,0.040895,0.061886,-0.00048,0.013604,0.012617
0.020517,0.043126,0.062971,-0.000851,0.013241,0.012251
0.018147,0.044911,0.062157,-0.000999,0.012786,0.011885
0.015777,0.04506,0.061163,-0.001148,0.011967,0.011153
0.01118,0.044093,0.059807,-0.001519,0.011512,0.010713
0.008953,0.042829,0.056552,-0.001668,0.011149,0.010201
0.006799,0.03978,0.054744,-0.001891,0.010421,0.009761
0.002704,0.038144,0.052846,-0.002188,0.010057,0.008663
0.000693,0.036508,0.050857,-0.002336,0.009693,0.008077
-0.001102,0.033013,0.046518,-0.002559,0.008966,0.007418
-0.002898,0.031154,0.044258,-0.00293,0.008602,0.006027
-0.006202,0.029221,0.041817,-0.003079,0.008329,0.005368
-0.00771,0.025205,0.036936,-0.003302,0.007692,0.004636
-0.009218,0.023123,0.034585,-0.003673,0.007419,0.003098
-0.01202,0.021115,0.032054,-0.003896,0.007146,0.002293
-0.013312,0.017174,0.027353,-0.004044,0.006601,0.001414
-0.014533,0.015241,0.024912,-0.004416,0.006328,-0.000196
-0.016832,0.013382,0.022562,-0.004564,0.006146,-0.001148
-0.017909,0.009812,0.017771,-0.004787,0.0056,-0.002027
-0.018843,0.008028,0.015421,-0.00501,0.005418,-0.003857
-0.020639,0.006392,0.013161,-0.005084,0.005145,-0.004809
-0.021429,0.00312,0.00855,-0.005158,0.0046,-0.005761
-0.022219,0.001632,0.00629,-0.005307,0.004327,-0.007738
-0.023583,0.000145,0.004121,-0.005381,0.003963,-0.008617
-0.02423,-0.002606,-0.000219,-0.005455,0.003417,-0.009642
-0.024804,-0.00387,-0.002207,-0.00553,0.003053,-0.011619
-0.02581,-0.00506,-0.004287,-0.005604,0.002689,-0.012571
-0.026313,-0.006176,-0.008083,-0.00553,0.002053,-0.013523
-0.026672,-0.008258,-0.009982,-0.00553,0.00178,-0.015353
-0.027462,-0.009299,-0.01179,-0.005381,0.001416,-0.016232
-0.027821,-0.010191,-0.015225,-0.005307,0.000779,-0.017037
-0.028108,-0.011753,-0.016852,-0.005084,0.000416,-0.018575
-0.028683,-0.012496,-0.018389,-0.004713,5.2e-05,-0.019307
-0.02897,-0.01324,-0.021372,-0.004416,-0.000221,-0.019966
-0.029114,-0.014578,-0.022728,-0.004193,-0.000676,-0.021138
-0.029545,-0.015322,-0.024084,-0.00345,-0.000949,-0.02165
-0.029689,-0.015991,-0.02544,-0.003079,-0.001131,-0.022163
-0.029832,-0.017404,-0.028062,-0.002633,-0.001313,-0.022895
-0.030048,-0.018074,-0.029327,-0.001668,-0.001404,-0.023114
-0.030119,-0.018817,-0.030593,-0.001222,-0.001404,-0.023334
-0.030191,-0.020156,-0.033034,-0.000702,-0.001313,-0.023554
-0.030191,-0.020899,-0.034209,0.000412,-0.001313,-0.023554
-0.030119,-0.021569,-0.035384,0.000932,-0.001222,-0.023481
-0.029976,-0.022907,-0.037734,0.001451,-0.000949,-0.023188
-0.029832,-0.023576,-0.038819,0.002417,-0.000858,-0.022895
-0.029545,-0.02432,-0.039814,0.002937,-0.000676,-0.022602
-0.029329,-0.025733,-0.041802,0.003382,-0.000403,-0.022236
-0.029114,-0.026402,-0.042706,0.004199,-0.000312,-0.021284
-0.028611,-0.027071,-0.04352,0.004571,-0.00013,-0.020698
-0.028324,-0.028335,-0.045147,0.004942,5.2e-05,-0.020039
-0.028037,-0.029005,-0.04587,0.005462,0.000234,-0.018648
-0.02739,-0.0296,-0.046503,0.005685,0.000325,-0.017843
-0.027103,-0.030715,-0.047769,0.005907,0.000507,-0.016964
-0.026816,-0.031236,-0.048311,0.006205,0.000507,-0.015133
-0.026313,-0.03183,-0.048854,0.006279,0.000597,-0.014035
-0.026025,-0.032351,-0.049577,0.006279,0.000597,-0.01301
-0.02581,-0.033318,-0.049938,0.006279,0.000507,-0.01074
-0.025307,-0.033764,-0.050119,0.006279,0.000416,-0.009642
-0.025092,-0.03421,-0.0503,0.006205,0.000143,-0.008544
-0.024804,-0.034954,-0.05039,0.005982,-3.9e-05,-0.006274
-0.024445,-0.035251,-0.0503,0.005833,-0.000221,-0.005249
-0.024158,-0.035549,-0.050119,0.005759,-0.000858,-0.004297
-0.024014,-0.035995,-0.050029,0.005388,-0.001131,-0.002613
-0.023512,-0.036218,-0.049758,0.005165,-0.001495,-0.001807
-0.023296,-0.036367,-0.049215,0.005016,-0.002313,-0.001148
-0.023009,-0.036515,-0.048854,0.004868,-0.002677,-0.000196
-0.022434,-0.03659,-0.048402,0.004496,-0.003132,9.6e-05
-0.022147,-0.03659,-0.04795,0.004274,-0.00395,0.000389
-0.02186,-0.036441,-0.046774,0.004051,-0.004405,0.000682
-0.0215,-0.036367,-0.046051,0.003605,-0.004769,0.000682
-0.02071,-0.036218,-0.045238,0.003382,-0.005588,0.000609
-0.020279,-0.035697,-0.04352,0.00316,-0.005951,0.000389
-0.019777,-0.035325,-0.042526,0.00264,-0.006315,0.000243
-0.018699,-0.034954,-0.041531,0.002268,-0.006679,9.6e-05
-0.018053,-0.033913,-0.039271,0.001897,-0.007225,-0.000343
-0.017478,-0.033318,-0.038006,0.00108,-0.007498,-0.000636
-0.016114,-0.032648,-0.03665,0.000634,-0.00768,-0.000929
-0.015395,-0.031161,-0.033757,0.000115,-0.008043,-0.001514
-0.014605,-0.030269,-0.03222,-0.000999,-0.008225,-0.001881
-0.012953,-0.029377,-0.030502,-0.001519,-0.008407,-0.002247
-0.01202,-0.027369,-0.026796,-0.002188,-0.00868,-0.002979
-0.011086,-0.026253,-0.024807,-0.00345,-0.008862,-0.003418
-0.009147,-0.025064,-0.022638,-0.004119,-0.009044,-0.003784
-0.008141,-0.022684,-0.018208,-0.004713,-0.009408,-0.004224
-0.007136,-0.021345,-0.016039,-0.005975,-0.00959,-0.004956
-0.004837,-0.020081,-0.013779,-0.00657,-0.009772,-0.005322
-0.003616,-0.018743,-0.009349,-0.007164,-0.010045,-0.005615
-0.002395,-0.015768,-0.007179,-0.008278,-0.010226,-0.006201
0.000334,-0.014281,-0.00501,-0.008798,-0.010408,-0.00642
0.001843,-0.012719,-0.00058,-0.009243,-0.01059,-0.006567
0.003351,-0.009596,0.00168,-0.009986,-0.010772,-0.006786
0.006655,-0.008035,0.003849,-0.010357,-0.010863,-0.00686
0.00845,-0.006324,0.008369,-0.010654,-0.011045,-0.006786
0.010246,-0.003052,0.010629,-0.010951,-0.011136,-0.00664
0.014053,-0.001342,0.012889,-0.011026,-0.011136,-0.006567
0.015992,0.000294,0.017409,-0.010951,-0.011136,-0.006347
0.018003,0.003715,0.019669,-0.010728,-0.011227,-0.005908
0.022169,0.005499,0.02202,-0.010357,-0.011227,-0.005615
0.024252,0.007135,0.02437,-0.009986,-0.011136,-0.005249
0.026335,0.010258,0.029071,-0.008946,-0.011136,-0.00437
0.028418,0.011746,0.031331,-0.008426,-0.011045,-0.003857
0.03244,0.013233,0.0335,-0.007758,-0.010954,-0.003345
0.034523,0.016133,0.03802,-0.006421,-0.010863,-0.002173
0.036606,0.01762,0.0401,-0.005753,-0.010772,-0.001588
0.040413,0.019107,0.042179,-0.00501,-0.01059,-0.000855
0.041921,0.022156,0.045976,-0.004341,-0.010408,0.000389
0.043214,0.023644,0.047693,-0.003005,-0.010226,0.001121
0.044866,0.025056,0.049411,-0.002336,-0.009681,0.00178
0.045225,0.027733,0.052394,-0.001742,-0.009317,0.003172
0.045225,0.029072,0.05375,-0.000628,-0.008953,0.003904
0.044435,0.030262,0.054925,-3.4e-05,-0.008498,0.004563
0.043645,0.032641,0.056914,0.000412,-0.007498,0.005881
0.042639,0.033757,0.057728,0.001154,-0.006861,0.006613
0.040197,0.034947,0.05836,0.001451,-0.006224,0.007272
0.038832,0.037103,0.059174,0.001748,-0.004769,0.00859
0.037396,0.03807,0.059355,0.00212,-0.00395,0.009322
0.034379,0.038962,0.059355,0.002268,-0.003041,0.010054
0.032799,0.039706,0.058903,0.002417,-0.001131,0.011665
0.031291,0.040821,0.05836,0.002788,-0.00013,0.012544
0.028131,0.041193,0.057728,0.002937,0.000961,0.013423
0.026479,0.041565,0.05601,0.003085,0.003235,0.015399
0.024827,0.041788,0.054925,0.003457,0.004418,0.016425
0.021523,0.041639,0.05366,0.003679,0.0056,0.01745
0.019871,0.041416,0.050767,0.003902,0.007965,0.018548
0.018147,0.040672,0.04914,0.004348,0.009147,0.020745
0.014915,0.040077,0.047512,0.004645,0.01033,0.021916
0.013335,0.039408,0.045704,0.004942,0.012513,0.023088
0.011754,0.037772,0.042179,0.005536,0.013604,0.025211
0.00881,0.036806,0.040371,0.005833,0.014696,0.026309
0.007373,0.035764,0.038563,0.00613,0.016606,0.027188
0.006008,0.033162,0.034585,0.006873,0.017516,0.028506
0.004716,0.031749,0.032506,0.00717,0.018334,0.028872
0.002345,0.030262,0.030336,0.007541,0.019971,0.029018
0.001196,0.026915,0.025816,0.008135,0.020608,0.028945
0.000191,0.025205,0.023376,0.008358,0.021245,0.028726
-0.001605,0.02342,0.020935,0.008655,0.022245,0.028433
-0.002395,0.019702,0.015963,0.009101,0.022609,0.027627
-0.003041,0.017843,0.013522,0.009249,0.022882,0.027188
-0.004334,0.01591,0.011081,0.009398,0.023064,0.026602
-0.004981,0.012117,0.00629,0.009621,0.023064,0.025504
-0.005555,0.010184,0.00394,0.009695,0.022882,0.024918
-0.006705,0.008325,0.00177,0.009844,0.022336,0.024332
-0.007279,0.004607,-0.002569,0.009918,0.022063,0.023088
-0.007782,0.002822,-0.004558,0.010066,0.021609,0.022429
-0.008787,0.001112,-0.006456,0.010141,0.02079,0.02177
-0.00929,-0.000524,-0.010072,0.010215,0.020335,0.020452
-0.009721,-0.003722,-0.01179,0.010363,0.01988,0.019793
-0.010583,-0.005209,-0.013236,0.010438,0.018971,0.01906
-0.010942,-0.006547,-0.016039,0.010512,0.018516,0.017596
-0.011301,-0.009001,-0.017304,0.010661,0.018061,0.016717
-0.011876,-0.010117,-0.018389,0.010661,0.017607,0.015912
-0.012091,-0.011083,-0.020287,0.010735,0.016697,0.014081
-0.012307,-0.012719,-0.021101,0.010735,0.016151,0.01313
-0.012666,-0.013463,-0.021734,0.010661,0.015605,0.012105
-0.01281,-0.014058,-0.022818,0.010586,0.014514,0.009981
-0.012953,-0.01495,-0.02327,0.010363,0.013968,0.008883
-0.013097,-0.015248,-0.023722,0.010141,0.013332,0.007785
-0.013097,-0.015545,-0.024084,0.009844,0.012149,0.006686
-0.013097,-0.01614,-0.024536,0.009249,0.011603,0.00449
-0.013025,-0.016438,-0.024626,0.008878,0.010967,0.003391
-0.01281,-0.016661,-0.024717,0.008433,0.009693,0.002293
-0.012666,-0.017181,-0.024717,0.007393,0.009057,9.6e-05
-0.012451,-0.017479,-0.024626,0.006799,0.00842,-0.001002
-0.01202,-0.017627,-0.024536,0.00613,0.007328,-0.0021
-0.011732,-0.017925,-0.024355,0.004645,0.006783,-0.004297
-0.011445,-0.017999,-0.024084,0.003828,0.006328,-0.005395
-0.010727,-0.018074,-0.023903,0.003011,0.005509,-0.006493
-0.010296,-0.017999,-0.02318,0.001154,0.005054,-0.00869
-0.009865,-0.017925,-0.022728,0.000189,0.0046,-0.009788
-0.008931,-0.017776,-0.022276,-0.000777,0.00369,-0.010887
-0.008428,-0.01733,-0.021191,-0.002782,0.003144,-0.013083
-0.007997,-0.017032,-0.020649,-0.003747,0.002508,-0.014108
-0.007064,-0.016735,-0.020106,-0.004787,0.001052,-0.01506
-0.006561,-0.015917,-0.018841,-0.006867,0.000234,-0.017037
-0.006058,-0.015396,-0.018118,-0.007832,-0.000585,-0.017916
-0.005196,-0.01495,-0.017485,-0.008872,-0.002404,-0.018794
-0.004837,-0.014504,-0.016039,-0.010728,-0.003405,-0.020405
-0.00455,-0.013463,-0.015315,-0.011694,-0.004496,-0.021211
-0.004047,-0.012868,-0.014592,-0.012585,-0.006679,-0.021943
-0.003975,-0.012348,-0.013146,-0.014145,-0.007862,-0.023334
-0.003903,-0.011232,-0.012423,-0.014887,-0.009044,-0.02392
-0.003903,-0.010637,-0.01179,-0.015556,-0.0115,-0.024506
-0.003975,-0.010042,-0.010434,-0.016224,-0.012773,-0.025677
-0.004119,-0.008778,-0.009801,-0.017413,-0.014047,-0.02619
-0.004478,-0.008183,-0.009168,-0.017858,-0.015411,-0.026629
-0.004693,-0.007588,-0.008083,-0.018304,-0.017867,-0.027434
-0.004909,-0.006399,-0.007451,-0.019046,-0.019049,-0.027801
-0.00534,-0.005804,-0.006908,-0.019344,-0.020232,-0.028093
-0.005555,-0.005209,-0.006456,-0.019566,-0.022233,-0.028313
-0.005699,-0.004093,-0.005552,-0.019715,-0.023051,-0.028752
-0.005843,-0.003573,-0.005191,-0.019789,-0.02387,-0.028826
-0.006274,-0.003052,-0.004829,-0.019789,-0.025143,-0.028972
-0.006417,-0.00216,-0.004196,-0.019863,-0.025598,-0.029119
-0.006561,-0.001714,-0.003835,-0.019863,-0.026053,-0.029045
-0.006776,-0.001342,-0.003563,-0.019938,-0.026599,-0.028972
-0.00692,-0.000673,-0.003202,-0.02016,-0.026781,-0.028826
-0.006992,-0.000375,-0.003021,-0.020235,-0.026872,-0.028679
-0.007136,-0.000152,-0.002931,-0.020309,-0.026872,-0.028533
-0.007207,0.000145,-0.00284,-0.020383,-0.026872,-0.028167
-0.007279,0.00022,-0.00284,-0.020383,-0.026781,-0.027947
-0.007423,0.000294,-0.00284,-0.020309,-0.026599,-0.027654
-0.007423,0.000294,-0.003021,-0.020086,-0.026417,-0.027068
-0.007495,0.00022,-0.003111,-0.019938,-0.026326,-0.026775
-0.007566,7.1e-05,-0.003292,-0.019715,-0.025962,-0.026409
-0.007638,-0.000301,-0.003654,-0.019195,-0.02578,-0.025677
-0.007638,-0.000524,-0.003925,-0.018898,-0.025598,-0.025238
-0.00771,-0.000747,-0.004196,-0.018601,-0.025143,-0.024799
-0.00771,-0.001045,-0.004648,-0.017932,-0.024871,-0.023773
-0.00771,-0.00164,-0.004919,-0.017561,-0.024507,-0.023261
-0.007638,-0.002011,-0.005191,-0.01719,-0.023779,-0.022748
-0.007566,-0.002309,-0.005643,-0.016447,-0.023324,-0.02143
-0.007495,-0.003127,-0.005823,-0.016076,-0.02287,-0.020771
-0.007279,-0.003499,-0.006095,-0.015704,-0.021778,-0.020039
-0.007136,-0.003945,-0.006275,-0.014887,-0.021232,-0.018575
-0.006992,-0.004763,-0.006637,-0.014442,-0.020596,-0.017696
-0.006633,-0.005135,-0.006818,-0.013996,-0.019777,-0.016818
-0.006417,-0.005581,-0.006999,-0.013625,-0.018231,-0.016012
-0.006274,-0.006399,-0.00727,-0.012734,-0.017412,-0.014108
-0.005843,-0.006771,-0.00736,-0.012288,-0.016593,-0.013156
-0.005555,-0.007142,-0.007541,-0.011842,-0.014774,-0.012205
-0.005268,-0.007886,-0.007722,-0.011026,-0.013956,-0.010154
-0.004981,-0.008258,-0.007903,-0.01058,-0.013046,-0.009129
